id,title,company,location,region,description,salary_min,salary_max,salary_is_predicted,contract_type,contract_time,category,created,redirect_url,query,collected_at
5761908692,Business Intelligence Analyst I,Cytel,UK,UK,"Business Intelligence Analyst I Our commitment to developing our staff is only surpassed by our commitment to advancing treatment options available to patients. At Cytel, we work hard to create successful careers with significant professional growth for our employees and as a result work hard to make Cytel successful. Cytel is a place where talent, experience, and integrity come together to advance the state of clinical development. As the world's leading data-science CRO and pioneers in adapti…",54290.34,54290.34,1,,,IT Jobs,2026-06-13T02:39:34Z,https://www.adzuna.co.uk/jobs/details/5761908692?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662287+00:00
5762591808,Business Intelligence Analyst I,Cytel,UK,UK,"Description Business Intelligence Analyst I Our commitment to developing our staff is only surpassed by our commitment to advancing treatment options available to patients. At Cytel, we work hard to create successful careers with significant professional growth for our employees and as a result work hard to make Cytel successful. Cytel is a place where talent, experience, and integrity come together to advance the state of clinical development. As the world’s leading data-science CRO and pionee…",56104.64,56104.64,1,,,IT Jobs,2026-06-13T13:36:54Z,https://www.adzuna.co.uk/jobs/details/5762591808?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662292+00:00
5802837176,Business Intelligence Data Engineer,Tenth Revolution Group,"Dartford, Kent",South East England,"Data Engineer - Dartford - Hybrid (3 Days) - Up to £50,000 We are working in partnership with a well-established international technology business that delivers cutting-edge solutions to commercial and industrial markets across the globe. As part of its ongoing investment in digital transformation and data innovation, the company is looking to appoint a Data Engineer to join its growing internal IT function. This is an excellent opportunity for a data-driven professional to play a pivotal role …",45000.0,50000.0,0,permanent,full_time,IT Jobs,2026-07-16T13:37:47Z,https://www.adzuna.co.uk/jobs/details/5802837176?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662297+00:00
5804195659,Business Intelligence Team Leader,Mears Group,"Exeter, Devon",South West England,"Annual salary: up to £50,000.00 Business Intelligence Team Leader Location: Remote, UK Based Contract: Permanent, full time, subject to security clearance Salary: £50,000 per annum plus benefits Important: Applicants must be currently based in the UK and have the unrestricted right to work in the UK at the time of application and throughout their employment. We are unable to offer visa sponsorship or support future sponsorship applications for this role. We are looking for an experienced Busine…",32540.28,32540.28,1,permanent,full_time,IT Jobs,2026-07-17T03:25:19Z,https://www.adzuna.co.uk/jobs/details/5804195659?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662303+00:00
5820035205,Lead Business Intelligence Specialist,Nationwide,"Shaw, Swindon",South West England,"Description We are looking for an enthusiastic self-starter to join our team; The Remediation Centre of Excellence requires experienced Lead Business Intelligence Specialists. We are looking for proficient, dedicated and customer-focussed data and insight professionals with experience of Nationwide and/or Virgin Money data to support our efforts to put things right for customers, ensuring we move at speed and with efficiency while doing the right thing at every stage. At Nationwide we aim to ge…",43832.77,43832.77,1,contract,part_time,IT Jobs,2026-07-29T18:25:22Z,https://www.adzuna.co.uk/jobs/details/5820035205?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662308+00:00
5820085655,Business Intelligence Analyst (Overdales),Lowell,UK,UK,"Summary Job Description Business intelligence Analyst Location: Thorpe Park , Leeds, Hybrid, flexible working available. Step into the role of Business Intelligence Analyst and play a key part in driving insight across the full end‑to‑end litigation journey at Overdales. You’ll work closely with our Strategy Delivery team and leaders across the business, diving into data to understand performance, spot trends, and influence decision‑making. From building and maintaining Power BI reporting and s…",42658.43,42658.43,1,,full_time,IT Jobs,2026-07-29T18:33:36Z,https://www.adzuna.co.uk/jobs/details/5820085655?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662313+00:00
5759277398,"Business Intelligence Engineer, RSI",Amazon EU SARL ,"London, UK",London,"The Retail Supply Chain Initiatives (RSI) team is looking for a Business Intelligence Engineer who thrives in a collaborative, creative, and fast-paced environment where ambiguity is the norm and analytical thinking drives impact. In this role, you will develop, enhance, automate, and manage analytical models that power decision-making across EU supply chain operations. What you'll do: - Design and maintain data pipelines, models, and dashboards that serve multiple stakeholders across the organ…",46924.72,46924.72,1,,full_time,IT Jobs,2026-06-11T02:11:50Z,https://www.adzuna.co.uk/jobs/details/5759277398?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662318+00:00
5797954093,UK_Business Intelligence Analyst,Celltrion Group,UK,UK,"Celltrion Group provides biosimilar and innovative biopharmaceutical medications to help increase patient access to advanced therapies around the world. Celltrion Group offers biologics to about 110 countries, along with more than 30 global partners around the world. With hands-on experience and knowledge accumulated through years of working in the advanced pharmaceutical markets around the world, Celltrion Group has been securing distribution channels and providing patients with biosimilars at…",44621.32,44621.32,1,,full_time,IT Jobs,2026-07-12T13:50:47Z,https://www.adzuna.co.uk/jobs/details/5797954093?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662323+00:00
5810680753,Business Intelligence and Reporting Manager,Screening Eagle Technologies SA,"Cardington, Bedford",Eastern England,"Intro We are looking for a motivated Business Intelligence and Reporting Manager to join our Business Systems team. In this role, you will transform complex global data into reliable semantic models, reports, and dashboards that support decision-making across Finance, Sales, Supply Chain, Production, and other business functions. Our data landscape is international and not standardized. You should be comfortable working with incomplete or inconsistent data, questioning requirements, setting pri…",41866.55,41866.55,1,,full_time,IT Jobs,2026-07-22T10:37:01Z,https://www.adzuna.co.uk/jobs/details/5810680753?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662329+00:00
5780350524,Finance Business Intelligence Analyst,Salutem Careers,"Windsor Castle, Windsor",South East England,"At Salutem Care and Education, we believe everyone deserves the opportunity to live the life they choose. As one of the UK's leading providers of specialist care, education, and support services, we deliver life-changing outcomes for children, young people, and adults across England and Wales. From residential care and supported living services to schools and colleges, our teams work every day to help individuals achieve their ambitions, maximise their independence, and realise their potential.…",40000.0,50000.0,0,contract,,Accounting & Finance Jobs,2026-06-28T16:43:51Z,https://www.adzuna.co.uk/jobs/details/5780350524?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662335+00:00
5797476390,Finance Business Intelligence Analyst,Salutem,"Windsor, Windsor & Maidenhead",South East England,"About The Company At Salutem Care and Education, we believe everyone deserves the opportunity to live the life they choose. As one of the UK's leading providers of specialist care, education, and support services, we deliver life-changing outcomes for children, young people, and adults across England and Wales. From residential care and supported living services to schools and colleges, our teams work every day to help individuals achieve their ambitions, maximise their independence, and realis…",40000.0,50000.0,0,permanent,full_time,Accounting & Finance Jobs,2026-07-12T02:02:14Z,https://www.adzuna.co.uk/jobs/details/5797476390?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662340+00:00
5816031497,Finance Business Intelligence Analyst,Salutem,"Windsor, Windsor & Maidenhead",South East England,"About The Company At Salutem Care and Education, we believe everyone deserves the opportunity to live the life they choose. As one of the UK's leading providers of specialist care, education, and support services, we deliver life-changing outcomes for children, young people, and adults across England and Wales. From residential care and supported living services to schools and colleges, our teams work every day to help individuals achieve their ambitions, maximise their independence, and realis…",40000.0,50000.0,0,permanent,full_time,Accounting & Finance Jobs,2026-07-26T02:22:21Z,https://www.adzuna.co.uk/jobs/details/5816031497?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662345+00:00
5795882987,Finance Business Intelligence Analyst,Salutem LD Bidco Ltd/ Salutem LD Bidco II Ltd/ Sal,"Eton, Windsor",South East England,"About The Company At Salutem Care and Education, we believe everyone deserves the opportunity to live the life they choose. As one of the UK's leading providers of specialist care, education, and support services, we deliver life-changing outcomes for children, young people, and adults across England and Wales. From residential care and supported living services to schools and colleges, our teams work every day to help individuals achieve their ambitions, maximise their independence, and realis…",40000.0,50000.0,0,contract,full_time,Accounting & Finance Jobs,2026-07-10T19:10:45Z,https://www.adzuna.co.uk/jobs/details/5795882987?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662350+00:00
5760704372,"Business Intelligence Engineer, RSI",Amazon,"London, UK",London,"Description This position can be based out of either London or Luxembourg. The Retail Supply Chain Initiatives (RSI) team is looking for a Business Intelligence Engineer who thrives in a collaborative, creative, and fast-paced environment where ambiguity is the norm and analytical thinking drives impact. In this role, you will develop, enhance, automate, and manage analytical models that power decision-making across EU supply chain operations. What you'll do: - Design and maintain data pipeline…",52966.23,52966.23,1,,,IT Jobs,2026-06-12T01:29:41Z,https://www.adzuna.co.uk/jobs/details/5760704372?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662355+00:00
5210480630,Data Engineer: Business Intelligence,ibm,UK,UK,"Introduction In this role, you'll work in our IBM Client Innovation Center (CIC), where we deliver deep technical and industry expertise to a wide range of public and private sector clients around the world. These centers offer our clients locally based skills and technical expertise to drive innovation and adoption of new technology The IBM Client Innovation Center (CIC) is an innovative and exciting part of IBM, working as IBM Global Business Services’ technical delivery partner. We continual…",42843.29,42843.29,1,,full_time,IT Jobs,2025-05-22T08:54:27Z,https://www.adzuna.co.uk/jobs/details/5210480630?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662360+00:00
5806149028,Senior Business Intelligence Analyst,Tripledot Studios,"London, UK",London,"Who are we? Tripledot Studios is one of the largest independent mobile games companies in the world. We are a multi-award-winning organisation, with a global 2,500 strong team across 12 studios. Our expanded portfolio includes some of the biggest titles in mobile gaming, collectively reaching top chart positions around the world and engaging over 25 million daily active users. Tripledot’s guiding principle is that when people love what they do, what they do will be loved by others. We’re buildi…",53995.71,53995.71,1,,full_time,IT Jobs,2026-07-18T13:48:40Z,https://www.adzuna.co.uk/jobs/details/5806149028?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662365+00:00
5746364063,Business Intelligence Product Owner,Hexcel,"Duxford, Faringdon",South East England,"With our strong investment in research and development and our culture of continuous improvement, Hexcel is the industry leader in the manufacturing of advance composite materials, including carbon fiber, woven reinforcements, resins, prepregs, honeycombs and additive manufactured parts. We invite you to join the Hexcel team at various manufacturing sites, sales offices and R&D centers around the globe. Become a part of the “strength within.” Hexcel is currently seeking a BI Product Owner for o…",47709.48,47709.48,1,,full_time,IT Jobs,2026-05-31T10:23:47Z,https://www.adzuna.co.uk/jobs/details/5746364063?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662370+00:00
5777920868,Business Intelligence Data Engineer,Digital Science,UK,UK,"About us We are Digital Science and we are advancing the research ecosystem. We are a pioneering technology company, and our vision is of a future where a trusted and collaborative research ecosystem drives progress for all. We believe in better, open, collaborative and inclusive research. In creating the next generation of tools and working in partnership with the community we tackle some of the biggest challenges to research. In order to achieve our vision, we need innovative, inspiring and d…",67660.98,67660.98,1,,full_time,IT Jobs,2026-06-26T16:39:31Z,https://www.adzuna.co.uk/jobs/details/5777920868?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662375+00:00
5790989741,"Associate Director, Business Intelligence",Brainlabs,UK,UK,"Brainlabs is the media agency built to answer one question: what's actually driving profit? Founded in 2012 by Daniel Gilbert, we were built by engineers before we were a media agency. Today, 1,000 Brainlabbers across five continents use our proprietary agents, built on 32 media tools and over 2,500 logged experiments, to help brands connect every channel they plan and buy to one thing: the bottom line. As the Associate Director, BI, you will lead our most advanced reporting and dashboarding wo…",56928.35,56928.35,1,,,IT Jobs,2026-07-07T14:46:28Z,https://www.adzuna.co.uk/jobs/details/5790989741?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662380+00:00
5780347413,"Junior Manager, Business Intelligence",Brainlabs,UK,UK,"Brainlabs is the media agency built to answer one question: what's actually driving profit? Founded in 2012 by Daniel Gilbert, we were built by engineers before we were a media agency. Today, 1,000 Brainlabbers across five continents use our proprietary agents, built on 32 media tools and over 2,500 logged experiments, to help brands connect every channel they plan and buy to one thing: the bottom line. Role type: Team: Reporting to: Estimated Start: Location: Work Authorization: What's the rol…",39429.13,39429.13,1,,,Admin Jobs,2026-06-28T16:31:11Z,https://www.adzuna.co.uk/jobs/details/5780347413?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662385+00:00
5663621960,Marketing Analytics & Business Intelligence Analyst,Peak 21,"London, UK",London,"About Peak21 Peak21 specializes in acquiring and scaling consumer brands across the United States, Europe, and Asia. Our portfolio exceeds $200M in annual revenue, fully bootstrapped and profitable. We combine rigorous data analytics, world-class marketing execution, and an operator mindset to accelerate the growth of beloved D2C brands. You would be joining one of our highest-growth portfolio companies. Why this role is unique This role sits at the intersection of analytics, marketing strategy…",55676.68,55676.68,1,,,"PR, Advertising & Marketing Jobs",2026-03-13T16:01:33Z,https://www.adzuna.co.uk/jobs/details/5663621960?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662392+00:00
5795619194,"Manager, Business Intelligence Data Development",TransUnion,"Leeds, West Yorkshire",Yorkshire And The Humber,"TransUnion's Job Applicant Privacy Notice Team Overview The Business Intelligence Manager is responsible for leading and developing a globally distributed team of Business Intelligence Engineers who design, build, and support enterprise Business Intelligence and Data Warehouse solutions. This role has accountability for the current on‑premises SQL Server 2019 data warehouse estate, while leading the investigation and delivery of a strategic modernisation programme, including transition to cloud…",68609.85,68609.85,1,,full_time,IT Jobs,2026-07-10T13:40:09Z,https://www.adzuna.co.uk/jobs/details/5795619194?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662397+00:00
5794048416,"Manager, Business Intelligence Data Development",Transunion,"Hyde Park, Leeds",Yorkshire And The Humber,TransUnion's Job Applicant Privacy Notice Team Overview The Business Intelligence Manager leads a globally distributed team of Business Intelligence Engineers responsible for delivering and supporting enterprise Business Intelligence and Data Warehouse solutions. The role oversees the current SQL Server data warehouse environment while driving the evaluation and adoption of modern cloud-based and Artificial Intelligence (AI)-enabled analytics platforms. Working closely with global stakeholders …,78517.68,78517.68,1,,full_time,IT Jobs,2026-07-09T10:56:49Z,https://www.adzuna.co.uk/jobs/details/5794048416?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662403+00:00
5809635133,Business Intelligence (BI) Developer/Consultant,OneAdvanced,UK,UK,"hackajob is collaborating with OneAdvanced to connect them with exceptional professionals for this role. Business Intelligence Consultant Overview The BI Consultant will design and deliver high‑quality BI reporting to support key reporting and management information requirements for our clients across the Legal and Fiancne Sector. The role will work closely with Finance, or Legal Operations and Technology teams to improve data insight, efficiency and decision‑making across the function. Respons…",48024.09,48024.09,1,,,IT Jobs,2026-07-21T20:41:20Z,https://www.adzuna.co.uk/jobs/land/ad/5809635133?se=IFuI4qyN8RGNzO_fQd9OLg&utm_medium=api&utm_source=68afd3e1&v=6A0B0E11AE8074273D12591F4858304C266FF97A,business intelligence,2026-08-01T13:28:30.662407+00:00
5813816829,Business Intelligence & Data Team Lead,Michael Page,"Heathwaen, Knockin",West Midlands,"Michael Page are proud to partnering with Shropshire Fire & Rescue Service to support in the next phase of enhancing their Data Analytics and Reporting capabilities. As part of this evolution, they are seeking to appoint a Business Intelligence & Data Team Lead who will play a key role within the Digital and Data function to ensure high quality insights, robust governance, and effective data-driven decision making across the organisation. Client Details Shropshire Fire & Rescue Service Descript…",51356.0,51356.0,0,,full_time,IT Jobs,2026-07-24T12:45:58Z,https://www.adzuna.co.uk/jobs/details/5813816829?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662413+00:00
5790937753,Business Intelligence & Data Team Lead,Michael Page Technology,"Shrewsbury, Shropshire",West Midlands,"Michael Page are proud to partnering with Shropshire Fire & Rescue Service to support in the next phase of enhancing their Data Analytics and Reporting capabilities. As part of this evolution, they are seeking to appoint a Business Intelligence & Data Team Lead who will play a key role within the Digital and Data function to ensure high quality insights, robust governance, and effective data-driven decision making across the organisation. Client Details Shropshire Fire & Rescue Service Descript…",51356.0,51356.0,0,permanent,full_time,IT Jobs,2026-07-07T11:45:10Z,https://www.adzuna.co.uk/jobs/details/5790937753?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662418+00:00
5794479319,Data Insights & Business Intelligence Analyst,Alexander Mae  Ltd,"Bristol, South West England",South West England,"The Role On behalf of our client, we are seeking a Data Insights & Business Intelligence Analyst to join their team in central Bristol. This role supports SLS operations by producing and analysing reporting, ensuring performance aligns with strategy and regulatory requirements. Reporting to the Senior Operational Governance and Continuous Improvement Manager, the position combines data-led insight, resource and financial forecasting, and process optimisation. It plays an important part in suppo…",25000.0,29000.0,0,permanent,full_time,IT Jobs,2026-07-09T21:31:48Z,https://www.adzuna.co.uk/jobs/details/5794479319?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662423+00:00
5210484172,"Senior Manager, Business Intelligence, LMAQ",Amazon,UK,UK,"Description When you attract people who have the DNA of pioneers and the DNA of explorers, you build a company of like-minded people who want to invent. And that’s what they think about when they get up in the morning: how are we going to work backwards from customers and build a great service or a great product” – Jeff Bezos Amazon.com’s success is built on a foundation of customer obsession. Have you ever thought about what it takes to successfully deliver millions of packages to Amazon custo…",60428.86,60428.86,1,,full_time,IT Jobs,2025-05-22T08:54:57Z,https://www.adzuna.co.uk/jobs/details/5210484172?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662428+00:00
5789182474,Senior Business Intelligence Developer/Analyst,Anaplan,"Manchester, Greater Manchester",North West England,"At Anaplan, we are a team of innovators focused on optimizing business decision-making through our leading AI-infused scenario planning and analysis platform so our customers can outpace their competition and the market. What unites Anaplanners across teams and geographies is our collective commitment to our customers’ success and to our Winning Culture. Our customers rank among the who’s who in the Fortune 50. Coca-Cola, LinkedIn, Adobe, LVMH and Bayer are just a few of the 2,400 global compan…",85916.79,85916.79,1,,,IT Jobs,2026-07-05T15:45:08Z,https://www.adzuna.co.uk/jobs/details/5789182474?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662433+00:00
5766873845,CPG/FMCG Business Intelligence Manager,Circana Careers,"Hammersmith, West London",London,"At Circana, we are fueled by our passion for continuous learning and growth, we seek and share feedback freely, and we celebrate victories both big and small in an environment that is flexible and accommodating to our work and personal lives. We have a global commitment to diversity, equity, and inclusion as we believe in the undeniable strength that diversity brings to our business, employees, clients, and communities (with us you can always bring your full self to work). Join our inclusive, c…",84693.42,84693.42,1,,full_time,IT Jobs,2026-06-17T15:20:19Z,https://www.adzuna.co.uk/jobs/details/5766873845?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662438+00:00
5786762994,CPG/FMCG Business Intelligence Lead,Circana Careers,"Binfield, Bracknell",South East England,"Let’s be unstoppable together! At Circana, we are fueled by our passion for continuous learning and growth, we seek and share feedback freely, and we celebrate victories both big and small in an environment that is flexible and accommodating to our work and personal lives. We have a global commitment to diversity, equity, and inclusion as we believe in the undeniable strength that diversity brings to our business, employees, clients, and communities (with us you can always bring your full self …",80552.64,80552.64,1,,full_time,IT Jobs,2026-07-03T12:28:42Z,https://www.adzuna.co.uk/jobs/details/5786762994?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662443+00:00
5813652727,Business Intelligence & GTM AI Associate,Primer.io,UK,UK,"An Introduction to Primer Primer is the unified infrastructure for global payments. We give finance and payments teams the visibility and control to reduce complexity, improve performance, and capture more revenue - all from a single platform. Backed by Sofina, Peak XV Partners, ICONIQ, Tencent, Accel, and Balderton, we're building the payments layer the world's best companies rely on. Watch our showcase > Read up on our $100m Series C Learn more about our culture >  What will you be doing? Own…",53513.42,53513.42,1,,full_time,IT Jobs,2026-07-24T10:43:14Z,https://www.adzuna.co.uk/jobs/details/5813652727?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662448+00:00
5346661752,Business Intelligence Specialist (Supply Chain),MBR Partners,"Belfast, Northern Ireland",Northern Ireland,"Our client is a global leader in high-speed connectivity, committed to a people-first approach and who's teams enjoy a culture focused on prioritizing a flexible work environment that empowers individual growth, well-being, and belonging. They're a technology company that leads with humanity—driving their business priorities alongside meaningful social, community, and societal impact. Our client is seeking an experienced and strategic Business Analytics leader to advance the analytical function…",74084.12,74084.12,1,,full_time,IT Jobs,2025-08-10T11:01:38Z,https://www.adzuna.co.uk/jobs/details/5346661752?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662453+00:00
5821880732,CPG/FMCG Business Intelligence Lead,Circana,"South East London, London",London,"Lets be unstoppable together! At Circana, we are fueled by our passion for continuous learning and growth, we seek and share feedback freely, and we celebrate victories both big and small in an environment that is flexible and accommodating to our work and personal lives. We have a global commitment to diversity, equity, and inclusion as we believe in the undeniable strength that diversity brings to our business, employees, clients, and communities (with us you can always bring your full self t…",82676.91,82676.91,1,permanent,,IT Jobs,2026-07-31T03:11:38Z,https://www.adzuna.co.uk/jobs/land/ad/5821880732?se=IFuI4qyN8RGNzO_fQd9OLg&utm_medium=api&utm_source=68afd3e1&v=A05117894C70B53FC4B27F9ADA00BC657FB4D858,business intelligence,2026-08-01T13:28:30.662458+00:00
5819147608,Commercial Intern – Commercial Tools & Business Intelligence,John Crane,"Slough, Berkshire",South East England,"Job Description John Crane is strengthening its early careers offering and we now have an opportunity for a Business Intelligence & Commercial Tools Intern to join our commercial team based in Slough. You will focus on improving commercial visibility, data quality, and business intelligence tools used to support growth opportunities across the Turbomachinery Services business. The successful candidate will receive training on our Dry Gas Seal products, commercial processes, installed base manag…",37045.39,37045.39,1,contract,,IT Jobs,2026-07-29T02:39:50Z,https://www.adzuna.co.uk/jobs/details/5819147608?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662464+00:00
5801511611,Business Intelligence Data Analyst - LEAN Practitioner,Square One Resources,"London, UK",London,Job Title: Business Intelligence Data Analyst - LEAN Practitioner Location: UK Based- Bicester when required Salary/Rate: Up to £660 Daily Start Date: 27/07/26 Job Type: Initial two month contract Inside IR35 Company Introduction We have an exciting opportunity now available with one of our luxury retail clients! They are currently looking for a skilled Business Intelligence Data Analyst to join their team for an initial two month contract. As an experienced LEAN Practitioner you will be respon…,156000.0,171600.0,0,contract,full_time,IT Jobs,2026-07-15T20:28:37Z,https://www.adzuna.co.uk/jobs/details/5801511611?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662469+00:00
5805456574,"Business Intelligence Data Engineer - £50,500",Pearson Carter,"London, UK",London,"Business Intelligence Data Engineer - £50,500 (Microsoft Fabric & Power BI) Hybrid Permanent Competitive Salary I’m currently working with a leading organisation that is looking to hire a Business Intelligence Data Engineer to join its internal IT team and play a key role in developing and maintaining its modern data and analytics platform. This is an exciting opportunity for a data-focused professional with experience across Microsoft Fabric, Power BI, SQL, ETL, and Business Central to help sh…",48000.0,50500.0,0,permanent,full_time,IT Jobs,2026-07-18T00:15:50Z,https://www.adzuna.co.uk/jobs/details/5805456574?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662475+00:00
5808547660,"Business Intelligence Data Engineer - £50,000",Pearson Carter,"Bromley, South East London",London,"Business Intelligence Data Engineer – £50,500 (Microsoft Fabric & Power BI) Hybrid Permanent Competitive Salary I’m currently working with a leading organisation that is looking to hire a Business Intelligence Data Engineer to join its internal IT team and play a key role in developing and maintaining its modern data and analytics platform. This is an exciting opportunity for a data-focused professional with experience across Microsoft Fabric, Power BI, SQL, ETL, and Business Central to help sh…",48000.0,50500.0,0,permanent,full_time,IT Jobs,2026-07-21T00:12:58Z,https://www.adzuna.co.uk/jobs/details/5808547660?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662480+00:00
5810688125,UK Business Intelligence Analyst- Travel & Expense,PredictX,"Victoria, South West London",London,"Make a real difference at one of London’s foremost SaaS scale-ups: Be ready to pioneer the future of AI, data analytics, and technology. Step into PredictX, where we don't just see AI as a fashionable bandwagon to hop on but have lived and breathed AI & ML in every aspect of our product for the past decade. As an Enterprise SaaS provider, we're revolutionising critical decision-making for many of the world’s largest businesses, including three FAANGs, seeking empowerment through our integrative…",50114.77,50114.77,1,,full_time,IT Jobs,2026-07-22T10:44:25Z,https://www.adzuna.co.uk/jobs/details/5810688125?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:30.662486+00:00
5821352147,"Assistant Vice President, Business Intelligence Developer",Mitsubishi UFJ Financial Group,"London, UK",London,"Do you want your voice heard and your actions to count? Discover your opportunity with Mitsubishi UFJ Financial Group (MUFG), one of the world’s leading financial groups. Across the globe, we’re 150,000 colleagues, striving to make a difference for every client, organization, and community we serve. We stand for our values, building long-term relationships, serving society, and fostering shared and sustainable growth for a better world. With a vision to be the world’s most trusted financial gro…",121230.05,121230.05,1,,full_time,IT Jobs,2026-07-30T18:11:34Z,https://www.adzuna.co.uk/jobs/details/5821352147?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:32.832862+00:00
5751290023,"Head of Business Intelligence, Veeqo Partnerships & Intelligence",Amazon,"Swansea, Wales",Wales,"Description We are looking for an experienced Business Intelligence Engineer to play a pivotal role in owning complex analytics and serving as a organizational thought leader for BIEs, BAs, and business users on the team to help drive the growth of Veeqo. Key job responsibilities As a Head of Business Intelligence, you will be responsible for leading and mentoring a team of business intelligence engineers and business analysts to deliver high-quality work, ensuring business needs are effectivel…",55509.68,55509.68,1,,,IT Jobs,2026-06-04T01:38:55Z,https://www.adzuna.co.uk/jobs/details/5751290023?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:32.832890+00:00
5815364405,"Head of Business Intelligence, Veeqo Partnerships & Intelligence",Amazon,UK,UK,"We are looking for an experienced Business Intelligence Engineer to play a pivotal role in owning complex analytics and serving as a organizational thought leader for BIEs, BAs, and business users on the team to help drive the growth of Veeqo. Key job responsibilities As a Head of Business Intelligence, you will be responsible for leading and mentoring a team of business intelligence engineers and business analysts to deliver high-quality work, ensuring business needs are effectively communicat…",58025.48,58025.48,1,,full_time,IT Jobs,2026-07-25T12:29:42Z,https://www.adzuna.co.uk/jobs/details/5815364405?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:32.832897+00:00
5801190165,UK_Head of Market Access & Business Intelligence,Celltrion Group,UK,UK,"Celltrion Group provides biosimilar and innovative biopharmaceutical medications to help increase patient access to advanced therapies around the world. Celltrion Group offers biologics to about 110 countries, along with more than 30 global partners around the world. With hands-on experience and knowledge accumulated through years of working in the advanced pharmaceutical markets around the world, Celltrion Group has been securing distribution channels and providing patients with biosimilars at…",72071.66,72071.66,1,,full_time,Healthcare & Nursing Jobs,2026-07-15T13:50:58Z,https://www.adzuna.co.uk/jobs/details/5801190165?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:32.832904+00:00
5804855850,Senior Business Intelligence Analyst / Data Manager,IT Talent Solutions,"Crownhill, Milton Keynes",South East England,"Senior Business Intelligence Analyst / Data Manager We’re looking for a Senior Business Intelligence (BI) Support Analyst to help turn data into meaningful insights that drive better decision-making across the business. This is a hands-on, senior-level role where you’ll act as a key link between business teams and technical developers. You’ll support users with BI tools, help shape reporting solutions, and promote a self-service data culture so teams can confidently build and use their own dash…",50000.0,60000.0,0,,full_time,IT Jobs,2026-07-17T13:42:40Z,https://www.adzuna.co.uk/jobs/details/5804855850?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:32.832911+00:00
